0.100000, 0, 0
0.200000, 2, 0
0.300000, 0, 0
0.400000, 0, 0
0.500000, 0, 0
0.600000, 0, 0
0.700000, 0, 0
0.800000, 0, 0
0.900000, 1, 0
1.000000, 0, 0
1.100000, 1, 3
1.200000, 5, 3
1.300000, 2, 1
1.400000, 0, 4
1.500000, 1, 5
1.600000, 2, 1
1.700000, 0, 3
1.800000, 3, 1
1.900000, 0, 1
2.000000, 0, 0
2.100000, 0, 2
2.200000, 1, 5
2.300000, 2, 2
2.400000, 1, 7
2.500000, 2, 3
2.600000, 0, 4
2.700000, 0, 5
2.800000, 0, 0
2.900000, 1, 2
3.000000, 0, 2
3.100000, 0, 1
3.200000, 2, 1
3.300000, 1, 1
3.400000, 1, 7
3.500000, 0, 2
3.600000, 0, 3
3.700000, 0, 5
3.800000, 2, 2
3.900000, 1, 5
4.000000, 3, 12
4.100000, 1, 6
4.200000, 2, 0
4.300000, 1, 0
4.400000, 0, 3
4.500000, 1, 0
4.600000, 0, 2
4.700000, 0, 1
4.800000, 0, 5
4.900000, 2, 3
5.000000, 3, 4
5.100000, 0, 2
5.200000, 0, 4
5.300000, 0, 0
5.400000, 0, 3
5.500000, 0, 0
5.600000, 1, 1
5.700000, 0, 0
5.800000, 1, 0
5.900000, 0, 2
6.000000, 0, 1
6.100000, 1, 1
6.200000, 0, 4
6.300000, 1, 0
6.400000, 1, 2
6.500000, 1, 0
6.600000, 1, 0
6.700000, 0, 0
6.800000, 0, 0
6.900000, 0, 1
7.000000, 1, 1
7.100000, 0, 3
7.200000, 1, 1
7.300000, 0, 0
7.400000, 0, 2
7.500000, 3, 0
7.600000, 3, 0
7.700000, 1, 1
7.800000, 0, 2
7.900000, 0, 0
8.000000, 1, 0
8.100000, 1, 8
8.200000, 0, 9
8.300000, 0, 3
8.400000, 0, 0
8.500000, 0, 6
8.600000, 0, 1
8.700000, 0, 2
8.800000, 3, 2
8.900000, 0, 1
9.000000, 0, 2
9.100000, 0, 4
9.200000, 0, 2
9.300000, 1, 1
9.400000, 1, 3
9.500000, 0, 5
9.600000, 2, 1
9.700000, 1, 1
9.800000, 3, 2
9.900000, 0, 3
10.000000, 0, 1
10.100000, 2, 1
10.200000, 1, 1
10.300000, 1, 6
10.400000, 1, 3
10.500000, 1, 4
10.600000, 0, 6
10.700000, 0, 13
10.800000, 0, 10
10.900000, 3, 10
11.000000, 0, 7
11.100000, 0, 5
11.200000, 2, 1
11.300000, 1, 7
11.400000, 0, 8
11.500000, 1, 11
11.600000, 0, 13
11.700000, 2, 14
11.800000, 0, 6
11.900000, 0, 4
12.000000, 0, 3
12.100000, 0, 7
12.200000, 0, 4
12.300000, 2, 4
12.400000, 2, 8
12.500000, 0, 5
12.600000, 0, 5
12.700000, 0, 2
12.800000, 1, 0
12.900000, 1, 0
13.000000, 0, 1
13.100000, 1, 2
13.200000, 1, 7
13.300000, 1, 0
13.400000, 0, 3
13.500000, 0, 3
13.600000, 0, 2
13.700000, 0, 1
13.800000, 0, 2
13.900000, 0, 0
14.000000, 1, 0
14.100000, 1, 1
14.200000, 0, 0
14.300000, 1, 0
14.400000, 0, 5
14.500000, 0, 6
14.600000, 0, 2
14.700000, 0, 3
14.800000, 0, 0
14.900000, 2, 0
15.000000, 0, 2
15.100000, 0, 2
15.200000, 3, 5
15.300000, 1, 4
15.400000, 0, 0
15.500000, 0, 9
15.600000, 4, 2
15.700000, 0, 0
15.800000, 0, 0
15.900000, 0, 3
16.000000, 1, 1
16.100000, 1, 1
16.200000, 1, 6
16.300000, 0, 7
16.400000, 2, 3
16.500000, 1, 3
16.600000, 2, 1
16.700000, 0, 1
16.800000, 1, 2
16.900000, 1, 5
17.000000, 0, 6
17.100000, 1, 4
17.200000, 1, 9
17.300000, 1, 6
17.400000, 1, 6
17.500000, 0, 0
17.600000, 1, 2
17.700000, 0, 0
17.800000, 0, 0
17.900000, 0, 2
18.000000, 0, 6
18.100000, 1, 7
18.200000, 0, 11
18.300000, 0, 8
18.400000, 0, 8
18.500000, 3, 0
18.600000, 0, 6
18.700000, 0, 0
18.800000, 1, 0
18.900000, 1, 3
19.000000, 0, 1
19.100000, 1, 6
19.200000, 2, 3
19.300000, 0, 5
19.400000, 0, 1
19.500000, 1, 2
19.600000, 0, 1
19.700000, 0, 1
19.800000, 1, 5
19.900000, 1, 0
20.000000, 0, 4
20.100000, 0, 1
20.200000, 0, 0
20.300000, 0, 4
20.400000, 0, 2
20.500000, 1, 0
20.600000, 0, 3
20.700000, 0, 6
20.800000, 0, 5
20.900000, 2, 2
21.000000, 0, 4
21.100000, 0, 1
21.200000, 1, 0
21.300000, 0, 0
21.400000, 0, 0
21.500000, 2, 0
21.600000, 0, 0
21.700000, 2, 1
21.800000, 0, 3
21.900000, 1, 2
22.000000, 0, 5
22.100000, 0, 9
22.200000, 0, 8
22.300000, 0, 7
22.400000, 0, 3
22.500000, 1, 0
22.600000, 1, 2
22.700000, 1, 2
22.800000, 0, 3
22.900000, 1, 0
23.000000, 0, 4
23.100000, 0, 1
23.200000, 2, 7
23.300000, 2, 1
23.400000, 0, 1
23.500000, 1, 6
23.600000, 0, 2
23.700000, 1, 8
23.800000, 1, 11
23.900000, 0, 0
24.000000, 4, 2
24.100000, 2, 0
24.200000, 1, 3
24.300000, 1, 1
24.400000, 0, 8
24.500000, 0, 3
24.600000, 0, 2
24.700000, 0, 2
24.800000, 1, 2
24.900000, 2, 0
25.000000, 0, 9
25.100000, 1, 5
25.200000, 0, 0
25.300000, 0, 1
25.400000, 2, 4
25.500000, 0, 0
25.600000, 1, 2
25.700000, 0, 3
25.800000, 0, 0
25.900000, 1, 1
26.000000, 0, 7
26.100000, 0, 2
26.200000, 4, 0
26.300000, 0, 3
26.400000, 0, 3
26.500000, 0, 1
26.600000, 0, 4
26.700000, 0, 5
26.800000, 1, 0
26.900000, 0, 2
27.000000, 0, 1
27.100000, 0, 2
27.200000, 0, 3
27.300000, 1, 8
27.400000, 0, 8
27.500000, 1, 3
27.600000, 0, 1
27.700000, 1, 4
27.800000, 2, 2
27.900000, 1, 10
28.000000, 1, 9
28.100000, 0, 4
28.200000, 0, 4
28.300000, 2, 4
28.400000, 0, 13
28.500000, 0, 12
28.600000, 2, 6
28.700000, 1, 2
28.800000, 1, 0
28.900000, 0, 7
29.000000, 1, 11
29.100000, 0, 10
29.200000, 0, 3
29.300000, 1, 2
29.400000, 1, 7
29.500000, 0, 7
29.600000, 0, 3
29.700000, 1, 1
29.800000, 0, 0
29.900000, 1, 3
