25.300000, 1, 0
25.400000, 0, 0
25.500000, 0, 0
25.600000, 0, 0
25.700000, 19, 26
25.800000, 34, 51
25.900000, 48, 76
26.000000, 66, 101
26.100000, 81, 126
26.200000, 103, 142
26.300000, 115, 135
26.400000, 127, 123
26.500000, 140, 117
26.600000, 150, 109
26.700000, 165, 85
26.800000, 173, 60
26.900000, 187, 35
27.000000, 196, 10
27.100000, 175, 0
27.200000, 141, 0
27.300000, 101, 0
27.400000, 66, 0
27.500000, 41, 0
27.600000, 6, 0
27.700000, 0, 0
27.800000, 0, 0
27.900000, 0, 0
28.000000, 0, 0
28.100000, 14, 16
28.200000, 28, 41
28.300000, 44, 66
28.400000, 63, 91
28.500000, 84, 116
28.600000, 104, 141
28.700000, 120, 139
28.800000, 133, 121
28.900000, 151, 113
29.000000, 162, 100
29.100000, 178, 83
29.200000, 196, 58
29.300000, 208, 33
29.400000, 218, 8
29.500000, 198, 0
29.600000, 177, 0
29.700000, 139, 0
29.800000, 102, 0
29.900000, 62, 0
30.000000, 25, 0
30.100000, 0, 0
30.200000, 0, 0
30.300000, 1, 0
30.400000, 0, 0
30.500000, 15, 18
30.600000, 31, 43
30.700000, 40, 68
30.800000, 61, 93
30.900000, 83, 118
31.000000, 94, 143
31.100000, 113, 153
31.200000, 129, 142
31.300000, 145, 133
31.400000, 155, 119
31.500000, 170, 96
31.600000, 188, 71
31.700000, 201, 46
31.800000, 215, 21
31.900000, 225, 0
32.000000, 188, 0
32.100000, 148, 0
32.200000, 111, 0
32.300000, 74, 0
32.400000, 37, 0
32.500000, 5, 0
32.600000, 1, 0
32.700000, 1, 0
32.800000, 0, 0
32.900000, 1, 5
33.000000, 16, 30
33.100000, 31, 55
33.200000, 54, 80
33.300000, 73, 105
33.400000, 89, 130
33.500000, 100, 155
33.600000, 110, 151
33.700000, 121, 146
33.800000, 133, 132
33.900000, 149, 117
34.000000, 160, 92
34.100000, 172, 67
34.200000, 184, 42
34.300000, 196, 17
34.400000, 197, 0
34.500000, 163, 0
34.600000, 127, 0
34.700000, 91, 0
34.800000, 53, 0
34.900000, 19, 0
35.000000, 0, 0
35.100000, 1, 0
35.200000, 1, 0
35.300000, 0, 0
35.400000, 5, 9
35.500000, 20, 34
35.600000, 32, 59
35.700000, 41, 84
35.800000, 63, 109
35.900000, 73, 134
36.000000, 85, 143
36.100000, 102, 133
36.200000, 115, 129
36.300000, 128, 122
36.400000, 140, 113
36.500000, 159, 88
36.600000, 168, 63
36.700000, 182, 38
36.800000, 197, 13
36.900000, 187, 0
37.000000, 149, 0
37.100000, 112, 0
37.200000, 74, 0
37.300000, 36, 0
37.400000, 4, 0
37.500000, 1, 0
37.600000, 0, 0
37.700000, 0, 0
37.800000, 0, 0
37.900000, 10, 13
38.000000, 27, 38
38.100000, 43, 63
38.200000, 61, 88
38.300000, 80, 113
38.400000, 98, 138
38.500000, 122, 129
38.600000, 138, 120
38.700000, 154, 112
38.800000, 169, 103
38.900000, 185, 87
39.000000, 199, 62
39.100000, 218, 37
39.200000, 234, 12
39.300000, 220, 0
39.400000, 181, 0
39.500000, 143, 0
39.600000, 109, 0
39.700000, 72, 0
39.800000, 34, 0
39.900000, 1, 0
40.000000, 0, 0
40.100000, 0, 0
40.200000, 0, 0
40.300000, 8, 14
40.400000, 29, 39
40.500000, 49, 64
40.600000, 57, 89
40.700000, 74, 114
40.800000, 89, 139
40.900000, 100, 162
41.000000, 115, 150
41.100000, 123, 136
41.200000, 134, 124
41.300000, 152, 102
41.400000, 167, 77
41.500000, 186, 52
41.600000, 202, 27
41.700000, 216, 2
41.800000, 179, 0
41.900000, 146, 0
42.000000, 110, 0
42.100000, 77, 0
42.200000, 45, 0
42.300000, 13, 0
42.400000, 0, 0
42.500000, 1, 0
42.600000, 0, 0
42.700000, 0, 0
42.800000, 9, 24
42.900000, 20, 49
43.000000, 31, 74
43.100000, 42, 99
43.200000, 54, 124
43.300000, 70, 149
43.400000, 88, 154
43.500000, 108, 150
43.600000, 120, 142
43.700000, 140, 134
43.800000, 161, 112
43.900000, 181, 87
44.000000, 195, 62
44.100000, 212, 37
44.200000, 227, 12
44.300000, 211, 0
44.400000, 182, 0
44.500000, 146, 0
44.600000, 120, 0
44.700000, 83, 0
44.800000, 47, 0
44.900000, 9, 0
45.000000, 2, 0
45.100000, 0, 0
45.200000, 2, 0
45.300000, 7, 14
45.400000, 18, 39
45.500000, 30, 64
45.600000, 41, 89
45.700000, 56, 114
45.800000, 68, 139
45.900000, 82, 164
46.000000, 97, 163
46.100000, 116, 149
46.200000, 130, 129
46.300000, 153, 111
46.400000, 169, 86
46.500000, 181, 61
46.600000, 194, 36
46.700000, 206, 11
46.800000, 201, 0
46.900000, 169, 0
47.000000, 132, 0
47.100000, 99, 0
47.200000, 64, 0
47.300000, 31, 0
47.400000, 0, 0
47.500000, 0, 0
47.600000, 0, 0
47.700000, 0, 0
47.800000, 8, 15
47.900000, 17, 40
48.000000, 31, 65
48.100000, 51, 90
48.200000, 66, 115
48.300000, 87, 140
48.400000, 106, 158
48.500000, 124, 148
48.600000, 135, 138
48.700000, 155, 126
48.800000, 177, 107
48.900000, 189, 82
49.000000, 203, 57
49.100000, 223, 32
49.200000, 247, 7
49.300000, 225, 0
49.400000, 189, 0
49.500000, 152, 0
49.600000, 115, 0
49.700000, 79, 0
49.800000, 43, 0
49.900000, 10, 0
50.000000, 2, 0
50.100000, 0, 0
50.200000, 2, 0
50.300000, 12, 19
50.400000, 23, 44
50.500000, 37, 69
50.600000, 53, 94
50.700000, 69, 119
50.800000, 83, 144
50.900000, 101, 169
51.000000, 115, 167
51.100000, 129, 154
51.200000, 141, 142
51.300000, 151, 123
51.400000, 166, 98
51.500000, 189, 73
51.600000, 204, 48
51.700000, 215, 23
51.800000, 223, 0
51.900000, 183, 0
52.000000, 149, 0
52.100000, 117, 0
52.200000, 88, 0
52.300000, 56, 0
52.400000, 25, 0
52.500000, 0, 0
52.600000, 0, 0
52.700000, 0, 0
52.800000, 1, 3
52.900000, 16, 28
53.000000, 33, 53
53.100000, 46, 78
53.200000, 57, 103
53.300000, 71, 128
53.400000, 84, 153
53.500000, 93, 168
53.600000, 109, 153
53.700000, 125, 139
53.800000, 148, 132
53.900000, 155, 107
54.000000, 171, 82
54.100000, 186, 57
54.200000, 204, 32
54.300000, 220, 7
54.400000, 204, 0
54.500000, 168, 0
54.600000, 133, 0
54.700000, 94, 0
54.800000, 52, 0
54.900000, 11, 0
55.000000, 0, 0
55.100000, 0, 0
55.200000, 0, 0
55.300000, 1, 0
55.400000, 9, 19
55.500000, 24, 44
55.600000, 35, 69
55.700000, 53, 94
55.800000, 70, 119
55.900000, 86, 144
56.000000, 98, 144
56.100000, 113, 134
56.200000, 126, 124
56.300000, 136, 112
56.400000, 148, 90
56.500000, 166, 65
56.600000, 181, 40
56.700000, 199, 15
56.800000, 203, 0
56.900000, 175, 0
57.000000, 140, 0
57.100000, 103, 0
57.200000, 71, 0
57.300000, 36, 0
57.400000, 1, 0
57.500000, 0, 0
57.600000, 0, 0
57.700000, 1, 0
57.800000, 7, 11
57.900000, 25, 36
58.000000, 35, 61
58.100000, 54, 86
58.200000, 71, 111
58.300000, 81, 136
58.400000, 97, 161
58.500000, 121, 151
58.600000, 135, 143
58.700000, 147, 129
58.800000, 156, 111
58.900000, 172, 86
59.000000, 184, 61
59.100000, 198, 36
59.200000, 217, 11
59.300000, 201, 0
59.400000, 169, 0
59.500000, 131, 0
59.600000, 98, 0
59.700000, 66, 0
59.800000, 33, 0
59.900000, 5, 0
60.000000, 0, 0
60.100000, 2, 0
60.200000, 0, 0
60.300000, 9, 15
60.400000, 25, 40
60.500000, 34, 65
60.600000, 45, 90
60.700000, 68, 115
60.800000, 85, 140
60.900000, 96, 165
61.000000, 111, 158
61.100000, 129, 152
61.200000, 148, 146
61.300000, 166, 123
61.400000, 180, 98
61.500000, 195, 73
61.600000, 207, 48
61.700000, 221, 23
61.800000, 231, 0
61.900000, 197, 0
62.000000, 162, 0
62.100000, 129, 0
62.200000, 98, 0
62.300000, 62, 0
62.400000, 23, 0
62.500000, 0, 0
62.600000, 0, 0
62.700000, 0, 0
62.800000, 0, 3
62.900000, 13, 28
63.000000, 32, 53
63.100000, 47, 78
63.200000, 58, 103
63.300000, 75, 128
63.400000, 88, 153
63.500000, 104, 168
63.600000, 118, 159
63.700000, 133, 148
63.800000, 144, 140
63.900000, 162, 115
64.000000, 172, 90
64.100000, 184, 65
64.200000, 205, 40
64.300000, 228, 15
64.400000, 228, 0
64.500000, 190, 0
64.600000, 153, 0
64.700000, 119, 0
64.800000, 84, 0
64.900000, 43, 0
65.000000, 10, 0
65.100000, 0, 0
65.200000, 0, 0
65.300000, 1, 0
65.400000, 6, 11
65.500000, 24, 36
65.600000, 41, 61
65.700000, 59, 86
65.800000, 74, 111
65.900000, 90, 136
66.000000, 101, 161
66.100000, 108, 160
66.200000, 125, 150
66.300000, 147, 139
66.400000, 161, 128
66.500000, 171, 103
66.600000, 185, 78
66.700000, 202, 53
66.800000, 215, 28
66.900000, 225, 3
67.000000, 192, 0
67.100000, 152, 0
67.200000, 119, 0
67.300000, 82, 0
67.400000, 49, 0
67.500000, 11, 0
67.600000, 1, 0
67.700000, 2, 0
67.800000, 0, 0
67.900000, 0, 0
68.000000, 17, 23
68.100000, 31, 48
68.200000, 43, 73
68.300000, 55, 98
68.400000, 72, 123
68.500000, 84, 148
68.600000, 98, 150
68.700000, 109, 136
68.800000, 125, 125
68.900000, 145, 110
69.000000, 162, 89
69.100000, 177, 64
69.200000, 193, 39
69.300000, 211, 14
69.400000, 198, 0
69.500000, 155, 0
69.600000, 129, 0
69.700000, 93, 0
69.800000, 61, 0
69.900000, 28, 0
70.000000, 0, 0
70.100000, 0, 0
70.200000, 0, 0
70.300000, 0, 0
70.400000, 5, 12
70.500000, 20, 37
70.600000, 36, 62
70.700000, 54, 87
70.800000, 76, 112
70.900000, 86, 137
71.000000, 95, 155
71.100000, 114, 144
71.200000, 125, 132
71.300000, 144, 117
71.400000, 160, 100
71.500000, 172, 75
71.600000, 198, 50
71.700000, 209, 25
71.800000, 221, 0
71.900000, 182, 0
72.000000, 153, 0
72.100000, 114, 0
72.200000, 80, 0
72.300000, 51, 0
72.400000, 22, 0
72.500000, 0, 0
72.600000, 0, 0
72.700000, 2, 0
72.800000, 0, 1
72.900000, 17, 26
73.000000, 29, 51
73.100000, 43, 76
73.200000, 52, 101
73.300000, 63, 126
73.400000, 84, 151
73.500000, 102, 160
73.600000, 109, 150
73.700000, 122, 144
73.800000, 136, 138
73.900000, 152, 113
74.000000, 167, 88
74.100000, 182, 63
74.200000, 204, 38
74.300000, 223, 13
74.400000, 209, 0
74.500000, 173, 0
74.600000, 137, 0
74.700000, 107, 0
74.800000, 69, 0
74.900000, 37, 0
75.000000, 0, 0
75.100000, 0, 0
75.200000, 1, 0
75.300000, 0, 0
75.400000, 10, 13
75.500000, 19, 38
75.600000, 33, 63
75.700000, 45, 88
75.800000, 56, 113
75.900000, 73, 138
76.000000, 89, 161
76.100000, 104, 150
76.200000, 125, 141
76.300000, 138, 135
76.400000, 146, 123
76.500000, 165, 98
76.600000, 171, 73
76.700000, 184, 48
76.800000, 203, 23
76.900000, 204, 0
77.000000, 171, 0
77.100000, 132, 0
77.200000, 99, 0
77.300000, 62, 0
77.400000, 28, 0
77.500000, 0, 0
77.600000, 1, 0
77.700000, 0, 0
77.800000, 0, 0
77.900000, 0, 4
78.000000, 18, 29
78.100000, 32, 54
78.200000, 46, 79
78.300000, 68, 104
78.400000, 86, 129
78.500000, 103, 146
78.600000, 114, 142
78.700000, 125, 135
78.800000, 142, 131
78.900000, 157, 117
79.000000, 171, 92
79.100000, 180, 67
79.200000, 200, 42
79.300000, 218, 17
79.400000, 216, 0
79.500000, 181, 0
79.600000, 146, 0
79.700000, 117, 0
79.800000, 86, 0
79.900000, 56, 0
80.000000, 17, 0
80.100000, 0, 0
80.200000, 1, 0
80.300000, 1, 0
80.400000, 7, 9
80.500000, 23, 34
80.600000, 40, 59
80.700000, 60, 84
80.800000, 76, 109
80.900000, 90, 134
81.000000, 103, 159
81.100000, 116, 164
81.200000, 133, 155
81.300000, 150, 141
81.400000, 175, 126
81.500000, 193, 101
81.600000, 203, 76
81.700000, 220, 51
81.800000, 243, 26
81.900000, 258, 1
82.000000, 226, 0
82.100000, 194, 0
82.200000, 158, 0
82.300000, 122, 0
82.400000, 94, 0
82.500000, 61, 0
82.600000, 21, 0
82.700000, 0, 0
82.800000, 0, 0
82.900000, 1, 0
83.000000, 15, 25
83.100000, 28, 50
83.200000, 46, 75
83.300000, 60, 100
83.400000, 66, 125
83.500000, 82, 150
83.600000, 99, 175
83.700000, 111, 184
83.800000, 137, 168
83.900000, 155, 158
84.000000, 178, 134
84.100000, 186, 109
84.200000, 202, 84
84.300000, 212, 59
84.400000, 225, 34
84.500000, 237, 9
84.600000, 220, 0
84.700000, 188, 0
84.800000, 149, 0
84.900000, 107, 0
85.000000, 79, 0
85.100000, 44, 0
85.200000, 4, 0
85.300000, 0, 0
85.400000, 0, 0
85.500000, 0, 0
85.600000, 11, 17
85.700000, 27, 42
85.800000, 41, 67
85.900000, 55, 92
86.000000, 73, 117
86.100000, 83, 142
86.200000, 109, 167
86.300000, 125, 162
86.400000, 143, 150
86.500000, 159, 137
86.600000, 172, 117
86.700000, 190, 92
86.800000, 205, 67
86.900000, 217, 42
87.000000, 235, 17
87.100000, 235, 0
87.200000, 203, 0
87.300000, 173, 0
87.400000, 139, 0
87.500000, 105, 0
87.600000, 67, 0
87.700000, 34, 0
87.800000, 0, 0
87.900000, 0, 0
88.000000, 0, 0
88.100000, 4, 9
88.200000, 24, 34
88.300000, 32, 59
88.400000, 42, 84
88.500000, 55, 109
88.600000, 75, 134
88.700000, 87, 159
88.800000, 104, 184
88.900000, 120, 186
89.000000, 136, 177
89.100000, 150, 166
89.200000, 169, 141
89.300000, 182, 116
89.400000, 195, 91
89.500000, 206, 66
89.600000, 216, 41
89.700000, 230, 16
89.800000, 231, 0
89.900000, 197, 0
90.000000, 160, 0
90.100000, 130, 0
90.200000, 102, 0
90.300000, 64, 0
90.400000, 29, 0
90.500000, 0, 0
90.600000, 0, 0
90.700000, 0, 0
90.800000, 8, 10
90.900000, 18, 35
91.000000, 33, 60
91.100000, 48, 85
91.200000, 67, 110
91.300000, 85, 135
91.400000, 99, 160
91.500000, 117, 177
91.600000, 130, 164
91.700000, 142, 157
91.800000, 164, 135
91.900000, 177, 110
92.000000, 192, 85
92.100000, 206, 60
92.200000, 221, 35
92.300000, 235, 10
92.400000, 214, 0
92.500000, 178, 0
92.600000, 149, 0
92.700000, 110, 0
92.800000, 81, 0
92.900000, 49, 0
93.000000, 13, 0
93.100000, 1, 0
93.200000, 0, 0
93.300000, 0, 0
93.400000, 7, 16
93.500000, 26, 41
93.600000, 35, 66
93.700000, 51, 91
93.800000, 73, 116
93.900000, 85, 141
94.000000, 107, 166
94.100000, 120, 165
94.200000, 134, 156
94.300000, 152, 145
94.400000, 170, 123
94.500000, 188, 98
94.600000, 202, 73
94.700000, 222, 48
94.800000, 243, 23
94.900000, 253, 0
95.000000, 219, 0
95.100000, 181, 0
95.200000, 144, 0
95.300000, 109, 0
95.400000, 75, 0
95.500000, 42, 0
95.600000, 3, 0
95.700000, 0, 0
95.800000, 1, 0
95.900000, 1, 3
96.000000, 17, 28
96.100000, 36, 53
96.200000, 49, 78
96.300000, 66, 103
96.400000, 85, 128
96.500000, 100, 153
96.600000, 121, 178
96.700000, 143, 178
96.800000, 164, 169
96.900000, 180, 155
97.000000, 197, 130
97.100000, 207, 105
97.200000, 227, 80
97.300000, 246, 55
97.400000, 269, 30
97.500000, 289, 5
97.600000, 269, 0
97.700000, 238, 0
97.800000, 208, 0
97.900000, 177, 0
98.000000, 141, 0
98.100000, 103, 0
98.200000, 72, 0
98.300000, 34, 0
98.400000, 0, 0
98.500000, 1, 0
98.600000, 11, 21
98.700000, 26, 46
98.800000, 41, 71
98.900000, 57, 96
99.000000, 73, 121
99.100000, 85, 146
99.200000, 101, 171
99.300000, 120, 196
99.400000, 138, 213
99.500000, 157, 203
99.600000, 168, 180
99.700000, 181, 155
99.800000, 192, 130
99.900000, 201, 105
100.000000, 218, 80
